enrollment_id,student_id,course_id,term_code,grade_point,grade_letter,completion_status,feedback_rating,hours_per_week,engagement_score
ENR-02082,STU-0005,MAC-COMP-8500,2026F,3.8,A,completed,3,11.4,0.64
ENR-02083,STU-0085,MAC-COMP-8500,2026W,,,in-progress,,8.9,0.92
ENR-02084,STU-0100,MAC-COMP-8500,2026F,3.67,A-,completed,4,7.2,0.65
ENR-02085,STU-0080,MAC-COMP-8500,2025S,,,in-progress,,10.6,0.69
ENR-02086,STU-0118,MAC-COMP-8500,2026W,3.8,A,completed,5,11.2,0.54
ENR-02087,STU-0077,MAC-COMP-8500,2026S,3.8,A,completed,4,10.1,0.9
ENR-02088,STU-0049,MAC-COMP-8500,2026S,,,withdrawn,,7.7,0.74
ENR-02089,STU-0094,MAC-COMP-8500,2026S,,,withdrawn,,7.6,0.47
ENR-02090,STU-0021,MAC-COMP-8500,2026S,2.0,C,completed,5,7.4,0.79
ENR-02091,STU-0102,MAC-COMP-8500,2026W,3.67,A-,completed,4,11.7,0.7
ENR-02092,STU-0022,MAC-COMP-8500,2025F,3.8,A,completed,3,12.3,0.68
ENR-02093,STU-0057,MAC-COMP-8500,2025F,3.33,B+,completed,4,12.3,0.41
ENR-02094,STU-0006,MAC-COMP-8500,2026F,3.8,A,completed,4,7.0,0.89
ENR-02095,STU-0053,MAC-COMP-8500,2026S,,,withdrawn,,10.2,0.82
ENR-02096,STU-0104,MAC-COMP-8500,2025S,3.8,A,completed,4,7.0,0.57
ENR-02097,STU-0031,MAC-COMP-8500,2026F,,,withdrawn,,8.8,0.88
ENR-02098,STU-0076,MAC-COMP-8500,2026F,,,in-progress,,11.1,0.5
ENR-02099,STU-0037,MAC-COMP-8500,2026S,3.0,B,completed,5,10.0,0.88
ENR-02100,STU-0058,MAC-COMP-8500,2026W,3.0,B,completed,4,7.3,0.58
ENR-02101,STU-0030,MAC-COMP-8500,2026W,3.33,B+,completed,5,12.8,0.54
ENR-02102,STU-0072,MAC-COMP-8500,2025F,3.8,A,completed,5,11.0,0.74
ENR-02103,STU-0103,MAC-COMP-8500,2026F,3.0,B,completed,5,13.5,0.48
ENR-02104,STU-0078,MAC-COMP-8540,2025F,3.67,A-,completed,5,6.8,0.56
ENR-02105,STU-0044,MAC-COMP-8540,2025F,3.0,B,completed,5,13.7,0.9
ENR-02106,STU-0108,MAC-COMP-8540,2026W,,,withdrawn,,7.5,0.49
ENR-02107,STU-0073,MAC-COMP-8540,2026S,4.0,A+,completed,4,10.0,0.57
ENR-02108,STU-0006,MAC-COMP-8540,2026S,3.67,A-,completed,3,13.7,0.52
ENR-02109,STU-0106,MAC-COMP-8540,2026S,3.0,B,completed,4,10.8,0.86
ENR-02110,STU-0111,MAC-COMP-8540,2025S,2.67,B-,completed,5,12.8,0.64
ENR-02111,STU-0004,MAC-COMP-8540,2026S,3.33,B+,completed,3,8.9,0.62
ENR-02112,STU-0011,MAC-COMP-8540,2026F,3.33,B+,completed,5,8.3,0.61
ENR-02113,STU-0116,MAC-COMP-8540,2026F,2.33,C+,completed,4,11.4,0.47
ENR-02114,STU-0083,MAC-COMP-8540,2026W,3.8,A,completed,5,10.5,0.6
ENR-02115,STU-0099,MAC-COMP-8540,2026S,3.8,A,completed,4,10.0,0.42
ENR-02116,STU-0074,MAC-COMP-8540,2026F,3.33,B+,completed,4,9.7,0.73
ENR-02117,STU-0034,MAC-COMP-8540,2026W,3.0,B,completed,4,7.3,0.94
ENR-02118,STU-0084,MAC-COMP-8540,2026W,3.33,B+,completed,5,10.1,0.68
ENR-02119,STU-0027,MAC-COMP-8540,2026S,3.0,B,completed,4,12.5,0.6
ENR-02120,STU-0109,MAC-COMP-8540,2026W,3.0,B,completed,3,12.4,0.8
ENR-02121,STU-0118,MAC-COMP-8540,2026S,2.33,C+,completed,5,8.1,0.76
ENR-02122,STU-0054,MAC-COMP-8540,2025F,3.8,A,completed,5,11.8,0.72
ENR-02123,STU-0080,MAC-COMP-8540,2026F,,,withdrawn,,12.2,0.61
ENR-02124,STU-0082,MAC-COMP-8540,2025F,,,withdrawn,,6.3,0.92
ENR-02125,STU-0113,MAC-COMP-8540,2025F,3.8,A,completed,5,6.2,0.57
ENR-02126,STU-0064,MAC-COMP-8540,2026S,3.33,B+,completed,5,10.0,0.74
ENR-02127,STU-0081,MAC-COMP-8540,2025S,,,withdrawn,,11.6,0.69
ENR-02128,STU-0070,MAC-COMP-8540,2026W,3.67,A-,completed,3,14.0,0.66
ENR-02129,STU-0038,MAC-COMP-8540,2026F,3.0,B,completed,5,8.7,0.59
ENR-02130,STU-0110,MAC-COMP-8540,2026W,,,withdrawn,,10.9,0.51
ENR-02131,STU-0039,MAC-COMP-8540,2026W,2.33,C+,completed,4,10.5,0.52
ENR-02132,STU-0062,MAC-COMP-8540,2026W,,,in-progress,,11.6,0.78
ENR-02133,STU-0032,MAC-COMP-8540,2026W,2.67,B-,completed,5,9.8,0.71
ENR-02134,STU-0088,MAC-COMP-8540,2026W,3.67,A-,completed,4,7.0,0.77
ENR-02135,STU-0052,MAC-COMP-8540,2025F,3.0,B,completed,4,8.3,0.56
ENR-02136,STU-0093,MAC-COMP-8540,2026W,3.0,B,completed,4,12.0,0.52
ENR-02137,STU-0059,MAC-COMP-8540,2026W,3.33,B+,completed,3,7.1,0.74
ENR-02138,STU-0010,MAC-COMP-8540,2026F,3.8,A,completed,4,7.8,0.53
ENR-02139,STU-0008,MAC-COMP-8540,2026S,,,withdrawn,,6.8,0.82
ENR-02140,STU-0021,MAC-COMP-8540,2026F,3.0,B,completed,4,13.8,0.49
ENR-02141,STU-0057,MAC-COMP-8540,2025F,3.67,A-,completed,3,12.0,0.56
ENR-02142,STU-0102,MAC-COMP-8540,2025S,,,in-progress,,11.2,0.53
ENR-02143,STU-0092,MAC-COMP-8540,2025S,,,withdrawn,,13.3,0.5
ENR-02144,STU-0060,MAC-COMP-8540,2025S,3.33,B+,completed,5,14.0,0.62
ENR-02145,STU-0105,MAC-COMP-8540,2025S,3.8,A,completed,4,6.1,0.71
ENR-02146,STU-0119,MAC-COMP-8540,2026S,3.33,B+,completed,3,13.9,0.7
ENR-02147,STU-0019,MAC-COMP-8540,2026S,3.67,A-,completed,5,8.2,0.84
ENR-02148,STU-0041,MAC-COMP-8540,2026W,3.67,A-,completed,4,11.7,0.41
ENR-02149,STU-0076,MAC-COMP-8540,2025F,2.67,B-,completed,4,7.4,0.87
ENR-02150,STU-0045,MAC-COMP-8540,2026W,3.8,A,completed,3,6.7,0.77
ENR-02151,STU-0089,MAC-COMP-8540,2026W,3.67,A-,completed,4,13.5,0.4
ENR-02152,STU-0017,MAC-COMP-8540,2026W,,,in-progress,,13.6,0.57
ENR-02153,STU-0048,MAC-COMP-8540,2026F,,,withdrawn,,6.1,0.76
ENR-02154,STU-0066,MAC-COMP-8540,2025F,,,withdrawn,,6.5,0.47
ENR-02155,STU-0014,MAC-COMP-8540,2025F,2.67,B-,completed,5,9.2,0.68
ENR-02156,STU-0075,MAC-COMP-8540,2026W,,,in-progress,,11.5,0.75
ENR-02157,STU-0031,MAC-COMP-8540,2026W,3.8,A,completed,3,10.9,0.52
ENR-02158,STU-0101,MAC-COMP-8540,2026F,2.67,B-,completed,5,9.0,0.79
ENR-02159,STU-0016,MAC-COMP-8540,2025F,,,withdrawn,,12.1,0.77
ENR-02160,STU-0035,MAC-COMP-8540,2025S,3.67,A-,completed,5,10.2,0.69
ENR-02161,STU-0029,MAC-COMP-8540,2025S,3.67,A-,completed,5,12.6,0.9
ENR-02162,STU-0022,MAC-COMP-8570,2025S,3.33,B+,completed,3,9.4,0.79
ENR-02163,STU-0042,MAC-COMP-8570,2026S,3.0,B,completed,5,6.3,0.62
ENR-02164,STU-0110,MAC-COMP-8570,2026S,,,withdrawn,,9.0,0.89
ENR-02165,STU-0067,MAC-COMP-8570,2026S,3.0,B,completed,5,9.0,0.78
ENR-02166,STU-0057,MAC-COMP-8570,2026W,3.67,A-,completed,3,6.9,0.95
ENR-02167,STU-0015,MAC-COMP-8570,2025F,,,withdrawn,,12.7,0.82
ENR-02168,STU-0088,MAC-COMP-8570,2026S,3.33,B+,completed,3,11.4,0.7
ENR-02169,STU-0027,MAC-COMP-8570,2026S,2.67,B-,completed,5,8.8,0.55
ENR-02170,STU-0092,MAC-COMP-8570,2025S,,,in-progress,,6.3,0.76
ENR-02171,STU-0075,MAC-COMP-8570,2025S,3.33,B+,completed,4,7.9,0.44
ENR-02172,STU-0063,MAC-COMP-8570,2025S,3.33,B+,completed,5,8.0,0.42
ENR-02173,STU-0012,MAC-COMP-8570,2025S,3.67,A-,completed,5,7.1,0.95
ENR-02174,STU-0066,MAC-COMP-8570,2026W,3.0,B,completed,3,10.6,0.82
ENR-02175,STU-0058,MAC-COMP-8570,2025F,3.33,B+,completed,4,13.9,0.69
ENR-02176,STU-0104,MAC-COMP-8570,2026F,2.67,B-,completed,5,13.6,0.88
ENR-02177,STU-0008,MAC-COMP-8570,2026S,,,withdrawn,,10.4,0.43
ENR-02178,STU-0059,MAC-COMP-8570,2026S,3.33,B+,completed,3,12.3,0.58
ENR-02179,STU-0017,MAC-COMP-8570,2026S,3.67,A-,completed,3,7.5,0.7
ENR-02180,STU-0108,MAC-COMP-8570,2025F,3.33,B+,completed,4,12.4,0.9
ENR-02181,STU-0054,MAC-COMP-8570,2026F,3.67,A-,completed,5,7.1,0.53
ENR-02182,STU-0106,MAC-COMP-8570,2026S,3.0,B,completed,3,12.8,0.45
ENR-02183,STU-0073,MAC-COMP-8570,2026W,4.0,A+,completed,3,9.0,0.73
ENR-02184,STU-0105,MAC-COMP-8570,2026F,3.33,B+,completed,4,11.8,0.71
ENR-02185,STU-0072,MAC-COMP-8570,2025S,3.0,B,completed,5,7.7,0.5
ENR-02186,STU-0060,MAC-COMP-8570,2026S,,,in-progress,,13.3,0.78
ENR-02187,STU-0087,MAC-COMP-8570,2025F,,,withdrawn,,9.2,0.53
ENR-02188,STU-0040,MAC-COMP-8570,2026W,3.67,A-,completed,4,9.0,0.69
ENR-02189,STU-0093,MAC-COMP-8570,2026F,3.0,B,completed,5,13.1,0.66
ENR-02190,STU-0003,MAC-COMP-8570,2026W,3.33,B+,completed,5,13.3,0.6
ENR-02191,STU-0051,MAC-COMP-8570,2025F,3.33,B+,completed,5,6.1,0.7
ENR-02192,STU-0033,MAC-COMP-8570,2026W,3.67,A-,completed,3,7.2,0.58
ENR-02193,STU-0001,MAC-COMP-8570,2026F,3.67,A-,completed,4,11.2,0.78
ENR-02194,STU-0028,MAC-COMP-8570,2026S,,,withdrawn,,9.7,0.8
ENR-02195,STU-0111,MAC-COMP-8570,2025F,3.8,A,completed,5,7.1,0.7
ENR-02196,STU-0008,MAC-COMP-8590,2025F,3.67,A-,completed,4,11.0,0.54
ENR-02197,STU-0068,MAC-COMP-8590,2026W,3.67,A-,completed,5,13.7,0.65
ENR-02198,STU-0005,MAC-COMP-8590,2026W,3.0,B,completed,5,11.5,0.87
ENR-02199,STU-0108,MAC-COMP-8590,2025S,,,in-progress,,6.7,0.61
ENR-02200,STU-0109,MAC-COMP-8590,2026S,3.8,A,completed,4,6.4,0.41
ENR-02201,STU-0010,MAC-COMP-8590,2026W,3.8,A,completed,5,10.5,0.87
ENR-02202,STU-0105,MAC-COMP-8590,2025F,2.67,B-,completed,4,7.7,0.88
ENR-02203,STU-0086,MAC-COMP-8590,2025S,3.67,A-,completed,5,13.4,0.78
ENR-02204,STU-0007,MAC-COMP-8590,2025S,4.0,A+,completed,3,7.4,0.87
ENR-02205,STU-0098,MAC-COMP-8590,2025F,3.67,A-,completed,3,12.0,0.79
ENR-02206,STU-0001,MAC-COMP-8590,2025F,3.0,B,completed,5,10.5,0.71
ENR-02207,STU-0053,MAC-COMP-8590,2026W,3.0,B,completed,5,9.1,0.81
ENR-02208,STU-0018,MAC-COMP-8590,2025S,,,withdrawn,,10.0,0.94
ENR-02209,STU-0081,MAC-COMP-8590,2025S,3.67,A-,completed,5,9.5,0.86
ENR-02210,STU-0030,MAC-COMP-8590,2026S,3.33,B+,completed,4,13.8,0.58
ENR-02211,STU-0009,MAC-COMP-8590,2025F,3.33,B+,completed,5,8.8,0.92
ENR-02212,STU-0091,MAC-COMP-8590,2026S,3.0,B,completed,5,6.7,0.74
ENR-02213,STU-0020,MAC-COMP-8590,2025S,3.0,B,completed,3,8.1,0.61
ENR-02214,STU-0002,MAC-COMP-8590,2026S,,,withdrawn,,8.5,0.46
ENR-02215,STU-0028,MAC-COMP-8590,2026W,3.8,A,completed,3,9.6,0.82
ENR-02216,STU-0065,MAC-COMP-8590,2026S,3.33,B+,completed,3,9.6,0.71
ENR-02217,STU-0059,MAC-COMP-8590,2026W,3.0,B,completed,4,10.4,0.73
ENR-02218,STU-0048,MAC-COMP-8590,2026W,3.0,B,completed,5,9.3,0.83
ENR-02219,STU-0120,MAC-COMP-8590,2026F,3.8,A,completed,4,10.2,0.78
ENR-02220,STU-0080,MAC-COMP-8590,2026W,3.33,B+,completed,4,9.9,0.43
ENR-02221,STU-0082,MAC-COMP-8590,2026S,2.67,B-,completed,5,12.3,0.6
ENR-02222,STU-0113,MAC-COMP-8590,2026S,3.8,A,completed,4,10.8,0.51
ENR-02223,STU-0079,MAC-COMP-8590,2026S,3.0,B,completed,4,8.7,0.74
ENR-02224,STU-0062,MAC-COMP-8590,2026W,3.0,B,completed,5,9.4,0.85
ENR-02225,STU-0085,MAC-COMP-8590,2026W,3.67,A-,completed,4,8.6,0.92
ENR-02226,STU-0063,MAC-COMP-8590,2026S,3.0,B,completed,4,13.7,0.56
ENR-02227,STU-0003,MAC-COMP-8590,2025F,3.0,B,completed,4,8.6,0.55
ENR-02228,STU-0110,MAC-COMP-8590,2026F,3.8,A,completed,5,7.6,0.95
ENR-02229,STU-0069,MAC-COMP-8590,2026S,3.0,B,completed,5,13.5,0.52
ENR-02230,STU-0071,MAC-COMP-8590,2026S,3.67,A-,completed,4,11.4,0.48
ENR-02231,STU-0116,MAC-COMP-8590,2025F,3.8,A,completed,5,11.7,0.83
ENR-02232,STU-0102,MAC-COMP-8590,2026F,2.67,B-,completed,5,9.2,0.68
ENR-02233,STU-0089,MAC-COMP-8590,2026F,3.0,B,completed,5,6.3,0.93
ENR-02234,STU-0119,MAC-COMP-8590,2025S,3.0,B,completed,3,6.9,0.54
ENR-02235,STU-0036,MAC-COMP-8590,2026F,3.0,B,completed,4,6.4,0.94
ENR-02236,STU-0087,MAC-COMP-8590,2026W,,,in-progress,,13.7,0.64
ENR-02237,STU-0037,MAC-COMP-8590,2025S,3.33,B+,completed,5,8.1,0.68
ENR-02238,STU-0083,MAC-COMP-8590,2026F,,,withdrawn,,7.8,0.61
ENR-02239,STU-0100,MAC-COMP-8590,2026F,2.0,C,completed,4,11.5,0.48
ENR-02240,STU-0056,MAC-COMP-8590,2026W,3.8,A,completed,5,9.3,0.93
ENR-02241,STU-0023,MAC-COMP-8590,2026W,3.67,A-,completed,4,8.5,0.65
ENR-02242,STU-0014,MAC-COMP-8590,2026S,3.33,B+,completed,3,6.8,0.8
ENR-02243,STU-0013,MAC-COMP-8590,2025S,3.0,B,completed,5,12.5,0.46
ENR-02244,STU-0095,MAC-COMP-8590,2025F,3.33,B+,completed,5,13.4,0.81
ENR-02245,STU-0103,MAC-COMP-8590,2026W,3.67,A-,completed,4,10.5,0.93
ENR-02246,STU-0024,MAC-COMP-8610,2025S,3.67,A-,completed,3,7.9,0.46
ENR-02247,STU-0120,MAC-COMP-8610,2026S,3.67,A-,completed,3,9.3,0.48
ENR-02248,STU-0082,MAC-COMP-8610,2026F,2.0,C,completed,5,11.5,0.75
ENR-02249,STU-0085,MAC-COMP-8610,2026S,3.0,B,completed,5,8.3,0.5
ENR-02250,STU-0056,MAC-COMP-8610,2026W,3.8,A,completed,4,13.6,0.67
ENR-02251,STU-0051,MAC-COMP-8610,2026F,3.33,B+,completed,5,11.2,0.63
ENR-02252,STU-0004,MAC-COMP-8610,2026S,3.0,B,completed,3,7.3,0.71
ENR-02253,STU-0095,MAC-COMP-8610,2025S,3.8,A,completed,4,8.2,0.7
ENR-02254,STU-0079,MAC-COMP-8610,2026S,3.8,A,completed,5,10.4,0.46
ENR-02255,STU-0026,MAC-COMP-8610,2026F,3.0,B,completed,5,12.6,0.42
ENR-02256,STU-0058,MAC-COMP-8610,2026S,3.0,B,completed,4,6.8,0.86
ENR-02257,STU-0076,MAC-COMP-8610,2026S,3.8,A,completed,3,8.1,0.87
ENR-02258,STU-0055,MAC-COMP-8610,2025F,,,in-progress,,7.7,0.81
ENR-02259,STU-0050,MAC-COMP-8610,2026W,,,withdrawn,,12.9,0.74
ENR-02260,STU-0001,MAC-COMP-8610,2025F,3.0,B,completed,3,10.9,0.83
ENR-02261,STU-0091,MAC-COMP-8610,2026W,3.8,A,completed,5,10.3,0.73
ENR-02262,STU-0028,MAC-COMP-8610,2026W,3.33,B+,completed,5,10.6,0.92
ENR-02263,STU-0027,MAC-COMP-8610,2025F,2.67,B-,completed,4,13.7,0.83
ENR-02264,STU-0036,MAC-COMP-8610,2025F,3.8,A,completed,4,11.6,0.47
ENR-02265,STU-0097,MAC-COMP-8610,2026S,3.67,A-,completed,4,9.9,0.72
ENR-02266,STU-0105,MAC-COMP-8610,2026S,3.0,B,completed,4,6.6,0.84
ENR-02267,STU-0009,MAC-COMP-8610,2026W,3.33,B+,completed,4,11.6,0.88
ENR-02268,STU-0074,MAC-COMP-8610,2026F,3.0,B,completed,5,6.0,0.83
ENR-02269,STU-0014,MAC-COMP-8610,2026W,3.67,A-,completed,4,12.8,0.84
ENR-02270,STU-0069,MAC-COMP-8610,2026S,3.67,A-,completed,5,8.1,0.86
ENR-02271,STU-0119,MAC-COMP-8610,2026F,2.67,B-,completed,3,12.8,0.83
ENR-02272,STU-0047,MAC-COMP-8610,2025S,4.0,A+,completed,3,11.0,0.86
ENR-02273,STU-0042,MAC-COMP-8610,2026S,3.67,A-,completed,5,6.0,0.93
ENR-02274,STU-0111,MAC-COMP-8610,2026W,3.67,A-,completed,5,7.3,0.91
ENR-02275,STU-0059,MAC-COMP-8610,2026W,3.33,B+,completed,3,6.7,0.77
ENR-02276,STU-0015,MAC-COMP-8610,2026W,3.33,B+,completed,3,11.8,0.82
ENR-02277,STU-0034,MAC-COMP-8610,2025S,,,withdrawn,,6.0,0.66
ENR-02278,STU-0086,MAC-COMP-8610,2026F,4.0,A+,completed,5,7.8,0.77
ENR-02279,STU-0063,MAC-COMP-8610,2025S,3.8,A,completed,3,13.9,0.63
ENR-02280,STU-0068,MAC-COMP-8610,2026S,3.8,A,completed,4,6.7,0.84
ENR-02281,STU-0118,MAC-COMP-8610,2025F,2.67,B-,completed,5,9.1,0.85
ENR-02282,STU-0041,MAC-COMP-8610,2025F,,,withdrawn,,6.5,0.71
ENR-02283,STU-0077,MAC-COMP-8610,2025F,3.33,B+,completed,3,9.5,0.8
ENR-02284,STU-0107,MAC-COMP-8610,2026F,3.8,A,completed,3,11.5,0.87
ENR-02285,STU-0112,MAC-COMP-8610,2025S,2.33,C+,completed,4,10.7,0.61
ENR-02286,STU-0115,MAC-COMP-8610,2025F,3.33,B+,completed,5,8.2,0.45
ENR-02287,STU-0109,MAC-COMP-8610,2026F,,,withdrawn,,8.3,0.92
ENR-02288,STU-0090,MAC-COMP-8610,2026W,3.8,A,completed,4,7.6,0.73
ENR-02289,STU-0045,MAC-COMP-8610,2025S,3.67,A-,completed,4,12.3,0.84
ENR-02290,STU-0046,MAC-COMP-8610,2025F,3.33,B+,completed,3,10.0,0.73
ENR-02291,STU-0100,MAC-COMP-8610,2026W,3.33,B+,completed,4,7.1,0.87
ENR-02292,STU-0023,MAC-COMP-8610,2025F,3.0,B,completed,3,12.1,0.92
ENR-02293,STU-0039,MAC-COMP-8610,2025S,2.67,B-,completed,4,6.1,0.52
ENR-02294,STU-0011,MAC-COMP-8610,2026W,3.33,B+,completed,5,11.0,0.68
ENR-02295,STU-0018,MAC-COMP-8610,2025S,3.8,A,completed,3,11.1,0.7
ENR-02296,STU-0011,MAC-COMP-8640,2026S,3.0,B,completed,5,13.6,0.69
ENR-02297,STU-0066,MAC-COMP-8640,2025F,2.67,B-,completed,5,9.0,0.81
ENR-02298,STU-0118,MAC-COMP-8640,2025S,3.33,B+,completed,4,8.7,0.64
ENR-02299,STU-0027,MAC-COMP-8640,2026F,,,withdrawn,,11.0,0.67
ENR-02300,STU-0104,MAC-COMP-8640,2026W,3.8,A,completed,3,6.4,0.87
ENR-02301,STU-0020,MAC-COMP-8640,2025S,3.8,A,completed,5,13.2,0.77
ENR-02302,STU-0069,MAC-COMP-8640,2025S,3.67,A-,completed,4,6.4,0.87
ENR-02303,STU-0042,MAC-COMP-8640,2026S,2.33,C+,completed,3,13.4,0.5
ENR-02304,STU-0051,MAC-COMP-8640,2026S,2.67,B-,completed,4,7.8,0.54
ENR-02305,STU-0076,MAC-COMP-8640,2025S,3.0,B,completed,3,10.6,0.47
ENR-02306,STU-0082,MAC-COMP-8640,2025F,2.33,C+,completed,3,12.4,0.94
ENR-02307,STU-0098,MAC-COMP-8640,2026W,3.8,A,completed,4,12.2,0.57
ENR-02308,STU-0107,MAC-COMP-8640,2026W,3.67,A-,completed,5,7.6,0.71
ENR-02309,STU-0084,MAC-COMP-8640,2026S,2.0,C,completed,3,8.9,0.93
ENR-02310,STU-0088,MAC-COMP-8640,2026F,,,withdrawn,,12.1,0.53
ENR-02311,STU-0083,MAC-COMP-8640,2026S,3.33,B+,completed,5,6.2,0.7
ENR-02312,STU-0009,MAC-COMP-8640,2026W,3.0,B,completed,5,6.0,0.76
ENR-02313,STU-0040,MAC-COMP-8640,2025S,3.33,B+,completed,3,7.6,0.94
ENR-02314,STU-0090,MAC-COMP-8640,2026W,2.67,B-,completed,5,6.7,0.91
ENR-02315,STU-0056,MAC-COMP-8640,2026W,3.33,B+,completed,5,9.7,0.81
ENR-02316,STU-0094,MAC-COMP-8640,2026S,3.33,B+,completed,3,6.6,0.71
ENR-02317,STU-0031,MAC-COMP-8640,2026W,3.0,B,completed,5,8.1,0.57
ENR-02318,STU-0008,MAC-COMP-8640,2026W,,,withdrawn,,8.5,0.55
ENR-02319,STU-0032,MAC-COMP-8640,2025F,3.8,A,completed,3,7.1,0.82
ENR-02320,STU-0012,MAC-COMP-8640,2026S,3.33,B+,completed,3,9.7,0.62
ENR-02321,STU-0101,MAC-COMP-8640,2026W,3.8,A,completed,5,9.7,0.87
ENR-02322,STU-0015,MAC-COMP-8640,2026F,3.67,A-,completed,3,6.3,0.86
ENR-02323,STU-0059,MAC-COMP-8640,2025F,,,withdrawn,,13.7,0.62
ENR-02324,STU-0079,MAC-COMP-8640,2026W,4.0,A+,completed,4,8.1,0.94
ENR-02325,STU-0078,MAC-COMP-8640,2026F,3.33,B+,completed,3,12.0,0.54
ENR-02326,STU-0109,MAC-COMP-8640,2025S,3.67,A-,completed,3,6.5,0.83
ENR-02327,STU-0103,MAC-COMP-8640,2026W,3.8,A,completed,5,11.5,0.92
ENR-02328,STU-0086,MAC-COMP-8640,2025S,2.67,B-,completed,4,6.2,0.44
ENR-02329,STU-0085,MAC-COMP-8640,2025S,3.67,A-,completed,3,13.2,0.86
ENR-02330,STU-0023,MAC-COMP-8640,2025S,3.0,B,completed,4,7.3,0.72
ENR-02331,STU-0016,MAC-COMP-8640,2025S,3.67,A-,completed,3,9.1,0.63
ENR-02332,STU-0002,MAC-COMP-8640,2026W,3.33,B+,completed,5,9.6,0.48
ENR-02333,STU-0018,MAC-COMP-8640,2026W,3.33,B+,completed,3,10.0,0.89
ENR-02334,STU-0108,MAC-COMP-8640,2026S,2.67,B-,completed,5,7.1,0.51
ENR-02335,STU-0081,MAC-COMP-8700,2026F,3.8,A,completed,3,12.5,0.9
ENR-02336,STU-0103,MAC-COMP-8700,2026S,3.0,B,completed,3,8.8,0.86
ENR-02337,STU-0070,MAC-COMP-8700,2026F,3.67,A-,completed,5,8.5,0.81
ENR-02338,STU-0102,MAC-COMP-8700,2026W,3.33,B+,completed,3,13.6,0.71
ENR-02339,STU-0003,MAC-COMP-8700,2026F,3.8,A,completed,3,8.5,0.67
ENR-02340,STU-0049,MAC-COMP-8700,2025F,3.67,A-,completed,5,6.2,0.66
ENR-02341,STU-0101,MAC-COMP-8700,2025F,3.0,B,completed,4,8.7,0.5
ENR-02342,STU-0092,MAC-COMP-8700,2025S,3.8,A,completed,3,7.2,0.79
ENR-02343,STU-0046,MAC-COMP-8700,2026W,2.67,B-,completed,4,13.7,0.61
ENR-02344,STU-0062,MAC-COMP-8700,2025S,2.33,C+,completed,5,8.7,0.58
ENR-02345,STU-0118,MAC-COMP-8700,2026S,2.33,C+,completed,5,11.2,0.5
ENR-02346,STU-0114,MAC-COMP-8700,2026W,3.8,A,completed,4,7.8,0.72
ENR-02347,STU-0063,MAC-COMP-8700,2026W,,,withdrawn,,7.0,0.8
ENR-02348,STU-0045,MAC-COMP-8700,2026F,,,withdrawn,,9.1,0.95
ENR-02349,STU-0073,MAC-COMP-8700,2025S,3.0,B,completed,5,7.5,0.58
ENR-02350,STU-0065,MAC-COMP-8700,2026F,3.67,A-,completed,3,6.8,0.67
ENR-02351,STU-0042,MAC-COMP-8700,2026W,2.67,B-,completed,3,13.9,0.49
ENR-02352,STU-0050,MAC-COMP-8700,2026W,,,withdrawn,,9.6,0.55
ENR-02353,STU-0035,MAC-COMP-8700,2025S,3.0,B,completed,3,8.8,0.83
ENR-02354,STU-0024,MAC-COMP-8700,2026S,2.67,B-,completed,4,11.9,0.93
ENR-02355,STU-0004,MAC-COMP-8700,2026W,3.33,B+,completed,5,10.4,0.46
ENR-02356,STU-0041,MAC-COMP-8700,2025F,3.0,B,completed,4,7.3,0.44
ENR-02357,STU-0077,MAC-COMP-8700,2026W,3.67,A-,completed,4,8.1,0.46
ENR-02358,STU-0029,MAC-COMP-8700,2025S,3.8,A,completed,5,10.4,0.89
ENR-02359,STU-0100,MAC-COMP-8700,2026S,3.0,B,completed,5,11.6,0.64
ENR-02360,STU-0036,MAC-COMP-8700,2025F,2.33,C+,completed,4,6.4,0.58
ENR-02361,STU-0008,MAC-COMP-8700,2026F,,,withdrawn,,11.8,0.8
ENR-02362,STU-0061,MAC-COMP-8700,2026W,3.67,A-,completed,5,8.4,0.45
ENR-02363,STU-0068,MAC-COMP-8700,2025F,3.8,A,completed,5,6.4,0.4
ENR-02364,STU-0112,MAC-COMP-8700,2026F,3.67,A-,completed,5,9.8,0.45
ENR-02365,STU-0075,MAC-COMP-8700,2025S,3.0,B,completed,4,9.8,0.46
ENR-02366,STU-0030,MAC-COMP-8700,2026W,3.8,A,completed,4,6.7,0.7
ENR-02367,STU-0021,MAC-COMP-8700,2025F,3.33,B+,completed,3,9.6,0.54
ENR-02368,STU-0013,MAC-COMP-8700,2026F,3.0,B,completed,3,6.5,0.81
ENR-02369,STU-0032,MAC-COMP-8700,2026W,,,withdrawn,,12.5,0.63
ENR-02370,STU-0085,MAC-COMP-8700,2026F,,,in-progress,,7.8,0.43
ENR-02371,STU-0031,MAC-COMP-8700,2026F,2.67,B-,completed,4,9.3,0.69
ENR-02372,STU-0113,MAC-COMP-8740,2025S,3.33,B+,completed,3,9.3,0.48
ENR-02373,STU-0031,MAC-COMP-8740,2026F,2.67,B-,completed,4,12.2,0.83
ENR-02374,STU-0061,MAC-COMP-8740,2026W,3.33,B+,completed,3,9.1,0.67
ENR-02375,STU-0039,MAC-COMP-8740,2026W,3.0,B,completed,4,9.2,0.74
ENR-02376,STU-0011,MAC-COMP-8740,2026S,3.67,A-,completed,5,13.1,0.58
ENR-02377,STU-0051,MAC-COMP-8740,2026W,3.0,B,completed,4,13.2,0.41
